params,folds,accuracies,efficiencies,total_times
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'NR'}",1,1.0,0.000997006893157959,0.020077943801879883
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'NR'}",2,0.75,0.0010108828544616699,0.020357608795166016
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'NR'}",3,0.85,0.0010081291198730468,0.020304203033447266
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'NR'}",4,0.9,0.0010138630867004394,0.02042841911315918
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'NR'}",5,0.9,0.0010356664657592773,0.02089238166809082
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'NR'}",6,0.95,0.001034688949584961,0.02083277702331543
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'NR'}",7,0.9,0.0011769771575927735,0.023705244064331055
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'NR'}",8,0.9,0.001169443130493164,0.02354717254638672
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'NR'}",9,0.85,0.001259005069732666,0.025349855422973633
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'AR'}",0,1.0,0.0015767455101013184,0.03168630599975586
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'AR'}",1,1.0,0.001575469970703125,0.03165698051452637
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'AR'}",2,0.8,0.0015783071517944335,0.031717777252197266
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'AR'}",3,0.8,0.0015411496162414551,0.031081676483154297
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'AR'}",4,0.9,0.0015564084053039551,0.031294822692871094
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'AR'}",5,0.9,0.001576244831085205,0.0316777229309082
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'AR'}",6,0.95,0.0015862345695495605,0.03187251091003418
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'AR'}",7,0.9,0.0015765547752380372,0.031679391860961914
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'AR'}",8,0.9,0.0015349507331848145,0.030874252319335938
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'AR'}",9,0.85,0.00152895450592041,0.030744075775146484
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DF'}",0,1.0,0.0010108232498168945,0.02035665512084961
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DF'}",1,1.0,0.0010187864303588868,0.020529747009277344
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DF'}",2,0.75,0.001133263111114502,0.022810697555541992
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DF'}",3,0.85,0.0010756969451904297,0.021653175354003906
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DF'}",4,0.9,0.0010601282119750977,0.02135467529296875
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DF'}",5,0.9,0.0010641813278198242,0.021434783935546875
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DF'}",6,0.95,0.001023256778717041,0.020612001419067383
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DF'}",7,0.9,0.0010547399520874023,0.021236896514892578
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DF'}",8,0.9,0.0010623097419738769,0.021386384963989258
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DF'}",9,0.85,0.0010817646980285645,0.021776199340820312
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DD'}",0,1.0,0.003048980236053467,0.0611727237701416
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DD'}",1,1.0,0.0011997222900390625,0.02414846420288086
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DD'}",2,0.8,0.0012153148651123046,0.024457693099975586
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DD'}",3,0.85,0.0012143373489379883,0.024435043334960938
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DD'}",4,0.9,0.0012092471122741699,0.024335145950317383
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DD'}",5,0.9,0.0012447118759155273,0.025034189224243164
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DD'}",6,0.95,0.001183760166168213,0.023830890655517578
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DD'}",7,0.9,0.0012377023696899414,0.024898767471313477
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DD'}",8,0.9,0.0011548042297363282,0.02324676513671875
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DD'}",9,0.85,0.0012328743934631348,0.024806499481201172
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'NR'}",0,0.85,0.001006770133972168,0.02027583122253418
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'NR'}",1,0.9,0.0010176658630371093,0.020492076873779297
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'NR'}",2,0.55,0.0010121583938598633,0.02041029930114746
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'NR'}",3,0.85,0.0010249614715576172,0.020701169967651367
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'NR'}",4,0.9,0.0010111093521118163,0.02036118507385254
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'NR'}",5,0.9,0.000988638401031494,0.019910097122192383
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'NR'}",6,0.9,0.000994861125946045,0.020076990127563477
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'NR'}",7,0.85,0.0009757518768310547,0.01965785026550293
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'NR'}",8,0.9,0.0009929895401000976,0.02000117301940918
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'NR'}",9,0.85,0.0009975552558898926,0.020091772079467773
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",0,0.85,0.0015838623046875,0.031830787658691406
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",1,0.9,0.001558840274810791,0.03133845329284668
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",2,0.6,0.0015778064727783204,0.03170609474182129
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",3,0.85,0.001533675193786621,0.0308229923248291
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",4,0.9,0.0015631675720214843,0.03141212463378906
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",5,0.9,0.0015437960624694823,0.031096696853637695
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",6,0.85,0.0015480995178222656,0.031134366989135742
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",7,0.85,0.001560354232788086,0.0313568115234375
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",8,0.9,0.0015464544296264649,0.031078100204467773
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",9,0.85,0.0015732526779174804,0.03161478042602539
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",0,0.85,0.0010779380798339843,0.02170538902282715
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",1,0.9,0.001068854331970215,0.021581411361694336
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",2,0.6,0.0012053370475769043,0.02425074577331543
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",3,0.85,0.0010751008987426758,0.021648645401000977
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",4,0.9,0.001056516170501709,0.02128124237060547
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",5,0.9,0.0010959982872009277,0.022124290466308594
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",6,0.9,0.0010520339012145997,0.021183490753173828
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",7,0.85,0.0010874629020690917,0.021894216537475586
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",8,0.9,0.0010528922080993651,0.021216154098510742
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",9,0.85,0.0011061787605285644,0.022317171096801758
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",0,0.85,0.0011951088905334472,0.024046897888183594
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",1,0.9,0.0011575102806091308,0.023291826248168945
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",2,0.55,0.001170957088470459,0.023562908172607422
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",3,0.85,0.0011168956756591798,0.02250361442565918
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",4,0.9,0.0012773752212524414,0.02570199966430664
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",5,0.9,0.001224672794342041,0.024639368057250977
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",6,0.85,0.0011406064033508301,0.02299952507019043
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",7,0.85,0.0011646509170532226,0.02343463897705078
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",8,0.9,0.0011890411376953125,0.023925304412841797
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",9,0.85,0.0011332154273986817,0.022807598114013672
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",0,1.0,0.0010093331336975097,0.020325899124145508
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",1,0.9,0.001011204719543457,0.02040839195251465
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",2,0.55,0.0010147213935852051,0.02045583724975586
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",3,0.9,0.0010246753692626954,0.020638227462768555
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",4,0.9,0.0010289430618286132,0.02074289321899414
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",5,0.95,0.0010155916213989257,0.020450353622436523
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",6,0.95,0.0010374784469604492,0.020900964736938477
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",7,0.9,0.001038193702697754,0.020906448364257812
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",8,0.95,0.0010224461555480957,0.020606040954589844
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",9,0.85,0.0010294914245605469,0.020767688751220703
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",0,1.0,0.001568448543548584,0.03156089782714844
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",1,0.9,0.0015879988670349122,0.03193068504333496
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",2,0.65,0.0015457749366760253,0.031107664108276367
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",3,0.95,0.0015584349632263184,0.03132033348083496
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",4,0.9,0.0015508532524108887,0.031171083450317383
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",5,0.95,0.0015625,0.03139686584472656
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",6,0.95,0.0015887737274169922,0.03192472457885742
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",7,0.9,0.0015848755836486816,0.03191828727722168
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",8,0.95,0.0015656352043151855,0.03146696090698242
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",9,0.85,0.001563882827758789,0.03142905235290527
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",0,1.0,0.0010225415229797364,0.020595073699951172
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",1,0.9,0.0010867595672607421,0.02188849449157715
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",2,0.65,0.0012198209762573243,0.024552345275878906
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",3,0.9,0.00109100341796875,0.02196979522705078
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",4,0.9,0.001080024242401123,0.02174973487854004
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",5,0.95,0.0010534286499023437,0.021226882934570312
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",6,0.95,0.0010360002517700196,0.020864009857177734
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",7,0.9,0.0010772466659545899,0.021691322326660156
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",8,0.95,0.0010334372520446778,0.020815610885620117
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",9,0.85,0.0011034369468688964,0.02221822738647461
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",0,1.0,0.0012029767036437987,0.02420186996459961
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",1,0.9,0.0011490583419799805,0.02312159538269043
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",2,0.6,0.0012201666831970215,0.02459573745727539
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",3,0.9,0.001131892204284668,0.02277970314025879
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",4,0.9,0.0013029932975769042,0.026301145553588867
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",5,0.95,0.0012452125549316407,0.025049448013305664
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",6,0.95,0.001198446750640869,0.024124622344970703
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",7,0.9,0.001176309585571289,0.023695945739746094
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",8,0.95,0.0014855384826660157,0.02993607521057129
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",9,0.85,0.001423048973083496,0.028693437576293945
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",0,0.85,0.0010033011436462401,0.020208120346069336
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",1,0.8,0.0011345744132995605,0.022838354110717773
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",2,0.55,0.0013058185577392578,0.026314735412597656
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",3,0.8,0.0013120293617248536,0.026447057723999023
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",4,0.75,0.0012786149978637694,0.025760889053344727
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",5,0.9,0.0010216712951660156,0.02059173583984375
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",6,0.85,0.0010092854499816895,0.02032780647277832
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",7,0.8,0.0009909391403198243,0.019960880279541016
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",8,0.9,0.001008915901184082,0.020318031311035156
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",9,0.75,0.001133894920349121,0.022821903228759766
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",0,0.85,0.0019513368606567383,0.03921365737915039
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",1,0.8,0.0019125223159790039,0.03844738006591797
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",2,0.55,0.001873946189880371,0.03765249252319336
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",3,0.8,0.0015564084053039551,0.03127789497375488
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",4,0.8,0.0015679359436035155,0.03151273727416992
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",5,0.9,0.0015633821487426758,0.03146815299987793
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",6,0.8,0.0015548229217529296,0.03125810623168945
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",7,0.85,0.0015537261962890625,0.03122425079345703
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",8,0.9,0.0015365004539489747,0.03087782859802246
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",9,0.8,0.0015491366386413575,0.03113555908203125
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",0,0.85,0.0011094570159912109,0.022333145141601562
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",1,0.8,0.00113985538482666,0.022942304611206055
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",2,0.55,0.0012781858444213868,0.025763273239135742
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",3,0.8,0.0011413216590881348,0.022972822189331055
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",4,0.8,0.0011260986328125,0.02266860008239746
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",5,0.9,0.0010584115982055664,0.02130722999572754
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",6,0.8,0.0011632680892944337,0.023407697677612305
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",7,0.8,0.0011507868766784668,0.023164987564086914
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",8,0.9,0.0010843276977539062,0.021877527236938477
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",9,0.75,0.0012218356132507324,0.02461528778076172
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",0,0.85,0.001152205467224121,0.02318882942199707
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",1,0.8,0.0010905146598815918,0.021952152252197266
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",2,0.55,0.0012763381004333497,0.025789260864257812
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",3,0.8,0.001201939582824707,0.024183988571166992
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",4,0.75,0.001160275936126709,0.02334880828857422
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",5,0.9,0.0012142658233642578,0.024425983428955078
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",6,0.85,0.0011195778846740724,0.022530555725097656
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",7,0.85,0.001193082332611084,0.02400684356689453
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",8,0.9,0.0011643528938293456,0.02343010902404785
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",9,0.75,0.0011697649955749513,0.02354598045349121
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",0,0.9,0.0010458827018737793,0.021058320999145508
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",1,0.9,0.0010416388511657714,0.020972251892089844
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",2,0.55,0.0010563135147094727,0.021271467208862305
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",3,0.9,0.0010408520698547362,0.020959854125976562
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",4,0.9,0.0010538101196289062,0.0212249755859375
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",5,0.9,0.0010396480560302735,0.020932912826538086
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",6,0.95,0.0010141611099243164,0.020425796508789062
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",7,0.9,0.000997304916381836,0.02009296417236328
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",8,0.95,0.0010052800178527832,0.020258188247680664
