params,folds,accuracies,efficiencies,total_times
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'ones', 'k_fs': '80%'}",0,0.9626168224299065,0.035088616368183834,11.26430630683899
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'ones', 'k_fs': '80%'}",1,0.978125,0.03598942905664444,11.517493724822998
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'ones', 'k_fs': '80%'}",2,0.9498432601880877,0.03657254604710307,11.667524099349976
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'ones', 'k_fs': '80%'}",3,0.9717868338557993,0.038131991150237174,12.16503620147705
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'ones', 'k_fs': '80%'}",4,0.95625,0.03419769480824471,10.944223403930664
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'ones', 'k_fs': '80%'}",5,0.9592476489028213,0.0392134974369061,12.510050296783447
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'ones', 'k_fs': '80%'}",6,0.971875,0.04118357002735138,13.179779052734375
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'ones', 'k_fs': '80%'}",7,0.9655172413793104,0.0354696545855005,11.315717935562134
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'ones', 'k_fs': '80%'}",8,0.9654088050314465,0.035817741597973324,11.390918970108032
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'ones', 'k_fs': '80%'}",9,0.9657320872274143,0.0352886101909887,11.328506708145142
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'CR', 'k_fs': '80%'}",0,0.9439252336448598,0.0407744790906104,13.089553117752075
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'CR', 'k_fs': '80%'}",1,0.971875,0.035982780158519745,11.515425682067871
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'CR', 'k_fs': '80%'}",2,0.9404388714733543,0.03699168964613194,11.801277160644531
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'CR', 'k_fs': '80%'}",3,0.9404388714733543,0.0369887822847755,11.800328731536865
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'CR', 'k_fs': '80%'}",4,0.94375,0.0371890515089035,11.901456594467163
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'CR', 'k_fs': '80%'}",5,0.9498432601880877,0.03677418239438048,11.731915473937988
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'CR', 'k_fs': '80%'}",6,0.940625,0.039854831993579865,12.754483461380005
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'CR', 'k_fs': '80%'}",7,0.9310344827586207,0.03768172159464008,12.021440029144287
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'CR', 'k_fs': '80%'}",8,0.9559748427672956,0.037196229838725156,11.829386472702026
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'CR', 'k_fs': '80%'}",9,0.9501557632398754,0.04195652423989364,13.469199419021606
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'IG', 'k_fs': '80%'}",0,0.9501557632398754,0.03788454955983385,12.161938667297363
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'IG', 'k_fs': '80%'}",1,0.971875,0.03736848533153534,11.958862066268921
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'IG', 'k_fs': '80%'}",2,0.9404388714733543,0.03549074603472384,11.32245397567749
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'IG', 'k_fs': '80%'}",3,0.9404388714733543,0.038172477465064546,12.177903890609741
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'IG', 'k_fs': '80%'}",4,0.94375,0.03805951625108719,12.180012464523315
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'IG', 'k_fs': '80%'}",5,0.9498432601880877,0.03870531533579094,12.34797716140747
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'IG', 'k_fs': '80%'}",6,0.94375,0.042093989253044126,13.471086263656616
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'IG', 'k_fs': '80%'}",7,0.9310344827586207,0.039372497965175904,12.560793399810791
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'IG', 'k_fs': '80%'}",8,0.9559748427672956,0.03980324103397393,12.658429622650146
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'IG', 'k_fs': '80%'}",9,0.9501557632398754,0.04241412970878625,13.615941524505615
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2S', 'k_fs': '80%'}",0,0.9439252336448598,0.04128114976615549,13.252268552780151
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2S', 'k_fs': '80%'}",1,0.971875,0.04031163528561592,12.900675773620605
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2S', 'k_fs': '80%'}",2,0.9498432601880877,0.040444823268065255,12.902848720550537
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2S', 'k_fs': '80%'}",3,0.9404388714733543,0.04232142263071664,13.501511335372925
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2S', 'k_fs': '80%'}",4,0.946875,0.03947503864765167,12.633032083511353
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2S', 'k_fs': '80%'}",5,0.9498432601880877,0.041594713085497434,13.269674301147461
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2S', 'k_fs': '80%'}",6,0.940625,0.04002046957612038,12.80752182006836
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2S', 'k_fs': '80%'}",7,0.9310344827586207,0.04175680931832723,13.321464776992798
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2S', 'k_fs': '80%'}",8,0.9685534591194969,0.04114258364311554,13.08437442779541
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2S', 'k_fs': '80%'}",9,0.9501557632398754,0.03973698244659329,12.756552457809448
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'VT', 'k_fs': '80%'}",0,0.9034267912772586,0.04012003494571674,12.879655838012695
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'VT', 'k_fs': '80%'}",1,0.921875,0.03880602195858955,12.418928384780884
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'VT', 'k_fs': '80%'}",2,0.9059561128526645,0.045157193390179574,14.40619969367981
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'VT', 'k_fs': '80%'}",3,0.9310344827586207,0.04155938079738318,13.258443117141724
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'VT', 'k_fs': '80%'}",4,0.93125,0.04262473583221436,13.640939235687256
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'VT', 'k_fs': '80%'}",5,0.9310344827586207,0.04193262171969518,13.377545356750488
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'VT', 'k_fs': '80%'}",6,0.9375,0.041374671459198,13.2408766746521
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'VT', 'k_fs': '80%'}",7,0.9373040752351097,0.045721438237492196,14.586149215698242
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'VT', 'k_fs': '80%'}",8,0.9213836477987422,0.041160021188124174,13.089962720870972
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'VT', 'k_fs': '80%'}",9,0.9065420560747663,0.03763215861216512,12.08088231086731
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'MI', 'k_fs': '80%'}",0,0.9626168224299065,0.03795498331016469,12.184514045715332
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'MI', 'k_fs': '80%'}",1,0.971875,0.0399231806397438,12.776592254638672
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'MI', 'k_fs': '80%'}",2,0.9592476489028213,0.043077747649907315,13.742825508117676
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'MI', 'k_fs': '80%'}",3,0.9498432601880877,0.04092376060246674,13.05575704574585
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'MI', 'k_fs': '80%'}",4,0.959375,0.041227777302265164,13.193884372711182
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'MI', 'k_fs': '80%'}",5,0.9467084639498433,0.04128703278807637,13.17160153388977
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'MI', 'k_fs': '80%'}",6,0.946875,0.0404717430472374,12.952056646347046
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'MI', 'k_fs': '80%'}",7,0.9247648902821317,0.04300234310305604,13.718746423721313
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'MI', 'k_fs': '80%'}",8,0.9716981132075472,0.044683244243357914,14.21033525466919
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'MI', 'k_fs': '80%'}",9,0.9501557632398754,0.04073230945432669,13.076079368591309
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2', 'k_fs': '80%'}",0,0.9439252336448598,0.04082647959391276,13.106322288513184
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2', 'k_fs': '80%'}",1,0.971875,0.040973101556301114,13.112374544143677
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2', 'k_fs': '80%'}",2,0.9404388714733543,0.04352270921569633,13.884779930114746
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2', 'k_fs': '80%'}",3,0.9404388714733543,0.039637113439625705,12.645208835601807
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2', 'k_fs': '80%'}",4,0.94375,0.04033815935254097,12.9092276096344
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2', 'k_fs': '80%'}",5,0.9498432601880877,0.04140869427624167,13.210460662841797
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2', 'k_fs': '80%'}",6,0.940625,0.04289820194244385,13.728470087051392
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2', 'k_fs': '80%'}",7,0.9373040752351097,0.04382236175776275,13.980406999588013
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2', 'k_fs': '80%'}",8,0.9559748427672956,0.041799507051144005,13.293275356292725
"{'ds': 'kr-vs-kp', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2', 'k_fs': '80%'}",9,0.9501557632398754,0.04245629637412193,13.6295166015625
