params,folds,accuracies,efficiencies,total_times
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",6,0.992740472,0.112506398,123.9876299
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",7,0.994545455,0.111615656,122.7831044
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",8,0.993624772,0.111102062,121.9961398
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",9,0.989110708,0.113143368,124.688525
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",0,0.993624772,0.122486276,134.4977157
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",1,0.989990901,0.122685849,134.8366749
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",2,0.99088423,0.122668309,134.5733068
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",3,0.99,0.122587405,134.8531685
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",4,0.991803279,0.122640636,134.6656713
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",5,0.992714026,0.122784912,134.8225377
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",6,0.992740472,0.122883914,135.4270666
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",7,0.994545455,0.122549242,134.8112671
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",8,0.992714026,0.122615505,134.6388826
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",9,0.990018149,0.12270707,135.2276764
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",0,0.993624772,0.113746526,124.8987157
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",1,0.990900819,0.113655199,124.9118392
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",2,0.992707384,0.114112628,125.1896381
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",3,0.989090909,0.11396975,125.3707914
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",4,0.991803279,0.114812121,126.0657198
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",5,0.992714026,0.113903083,125.0715983
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",6,0.992740472,0.114545674,126.2343547
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",7,0.994545455,0.113686619,125.057739
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",8,0.993624772,0.114191456,125.3892643
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",9,0.990018149,0.113828055,125.4460921
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",0,0.993624772,0.113365753,124.4795611
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",1,0.990900819,0.112561722,123.7088685
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",2,0.992707384,0.112857976,123.8112388
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",3,0.989090909,0.113174446,124.4979584
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",4,0.991803279,0.109901966,120.6858966
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",5,0.992714026,0.10977331,120.5379448
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",6,0.992740472,0.114696493,126.4046381
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",7,0.994545455,0.114642995,126.1133094
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",8,0.993624772,0.115353712,126.6633823
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",9,0.989110708,0.112984318,124.5127118
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",0,0.995446266,0.111258772,122.1661131
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",1,0.992720655,0.110198802,121.1114786
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",2,0.993618961,0.110108287,120.7908444
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",3,0.991818182,0.109998815,121.0030429
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",4,0.994535519,0.109860967,120.6362665
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",5,0.996357013,0.114844263,126.1049151
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",6,0.993647913,0.112042776,123.4771774
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",7,0.993636364,0.109801859,120.7863216
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",8,0.994535519,0.109659025,120.4111781
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",9,0.992740472,0.109887194,121.1042235
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",0,0.996357013,0.118881437,130.5400014
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",1,0.991810737,0.118580645,130.3261168
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",2,0.993618961,0.118750329,130.273109
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",3,0.990909091,0.118214135,130.0469871
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",4,0.995446266,0.118225014,129.8174446
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",5,0.995446266,0.119606974,131.3328507
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",6,0.993647913,0.119172389,131.3328259
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",7,0.993636364,0.140446589,154.497215
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",8,0.994535519,0.121279221,133.1746953
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",9,0.992740472,0.120564021,132.8695204
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DF'}",0,0.995446266,0.113881261,125.042625
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DF'}",1,0.992720655,0.110668914,121.6308172
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DF'}",2,0.993618961,0.110651229,121.3923953
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DF'}",3,0.991818182,0.1103417,121.3798637
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DF'}",4,0.994535519,0.110629839,121.4778981
