params,folds,accuracies,efficiencies,total_times
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'ones', 'k_fs': '80%'}",0,0.9954462659380692,0.11971093440099274,131.4457495212555
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'ones', 'k_fs': '80%'}",1,0.9927206551410374,0.12683964187823393,139.4001591205597
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'ones', 'k_fs': '80%'}",2,0.9936189608021878,0.1271236010215015,139.4577510356903
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'ones', 'k_fs': '80%'}",3,0.9918181818181818,0.12842438719489357,141.2702739238739
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'ones', 'k_fs': '80%'}",4,0.994535519125683,0.12844795173200318,141.0393304824829
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'ones', 'k_fs': '80%'}",5,0.9963570127504554,0.12141229068429527,133.31398105621338
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'ones', 'k_fs': '80%'}",6,0.9945553539019963,0.12419853755653229,136.8701949119568
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'ones', 'k_fs': '80%'}",7,0.9936363636363637,0.12054194515401667,132.59925436973572
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'ones', 'k_fs': '80%'}",8,0.994535519125683,0.1260423645078593,138.39774894714355
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'ones', 'k_fs': '80%'}",9,0.9927404718693285,0.12934784577676042,142.5445954799652
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'CR', 'k_fs': '80%'}",0,0.9927140255009107,0.1300747303363404,142.82560110092163
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'CR', 'k_fs': '80%'}",1,0.9899909008189263,0.12909419282769158,141.8780801296234
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'CR', 'k_fs': '80%'}",2,0.9936189608021878,0.12964238246789062,142.2210977077484
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'CR', 'k_fs': '80%'}",3,0.990909090909091,0.12416286793622104,136.5824966430664
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'CR', 'k_fs': '80%'}",4,0.9908925318761385,0.12278765515985819,134.82429766654968
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'CR', 'k_fs': '80%'}",5,0.9954462659380692,0.12871112740973523,141.32840180397034
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'CR', 'k_fs': '80%'}",6,0.9927404718693285,0.12107245242747118,133.42533254623413
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'CR', 'k_fs': '80%'}",7,0.99,0.1223253828828985,134.56128311157227
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'CR', 'k_fs': '80%'}",8,0.9954462659380692,0.12014310911487795,131.9204568862915
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'CR', 'k_fs': '80%'}",9,0.9891107078039928,0.12769735681599584,140.72589921951294
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'IG', 'k_fs': '80%'}",0,0.9854280510018215,0.13031171688399462,143.08550000190735
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'IG', 'k_fs': '80%'}",1,0.9881710646041856,0.12151208999918416,133.54506182670593
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'IG', 'k_fs': '80%'}",2,0.99179580674567,0.1211160989707453,132.8675844669342
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'IG', 'k_fs': '80%'}",3,0.9927272727272727,0.13112846287814053,144.24474358558655
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'IG', 'k_fs': '80%'}",4,0.9854280510018215,0.1244318300691893,136.62939953804016
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'IG', 'k_fs': '80%'}",5,0.9845173041894353,0.12243857583495871,134.44074606895447
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'IG', 'k_fs': '80%'}",6,0.9900181488203267,0.12951329355880267,142.72697854042053
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'IG', 'k_fs': '80%'}",7,0.9854545454545455,0.1238632986762307,136.2528772354126
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'IG', 'k_fs': '80%'}",8,0.9927140255009107,0.13089403732661123,143.72494435310364
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'IG', 'k_fs': '80%'}",9,0.9882032667876588,0.12525228212186948,138.03133344650269
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2S', 'k_fs': '80%'}",0,0.9854280510018215,0.1249969476776262,137.24993658065796
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2S', 'k_fs': '80%'}",1,0.9881710646041856,0.1296530064937741,142.49201321601868
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2S', 'k_fs': '80%'}",2,0.99179580674567,0.12394781208299134,135.97408318519592
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2S', 'k_fs': '80%'}",3,0.9927272727272727,0.12410898923873902,136.5230565071106
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2S', 'k_fs': '80%'}",4,0.9854280510018215,0.12125815676426845,133.1446533203125
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2S', 'k_fs': '80%'}",5,0.9845173041894353,0.1284549605433841,141.04693937301636
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2S', 'k_fs': '80%'}",6,0.9900181488203267,0.13205929611642217,145.53295636177063
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2S', 'k_fs': '80%'}",7,0.9854545454545455,0.1282348533110185,141.06158185005188
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2S', 'k_fs': '80%'}",8,0.9927140255009107,0.13485056042454063,148.0693702697754
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'C2S', 'k_fs': '80%'}",9,0.9882032667876588,0.13017000715009963,143.45068383216858
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'VT', 'k_fs': '80%'}",0,0.9908925318761385,0.11969672656450116,131.4301037788391
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'VT', 'k_fs': '80%'}",1,0.9881710646041856,0.13623567534317418,149.7267107963562
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'VT', 'k_fs': '80%'}",2,0.9881494986326345,0.11951642071211892,131.1127986907959
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'VT', 'k_fs': '80%'}",3,0.99,0.12170557650652798,133.87929487228394
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'VT', 'k_fs': '80%'}",4,0.9854280510018215,0.1271686831892948,139.63463306427002
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'VT', 'k_fs': '80%'}",5,0.9890710382513661,0.12777466417878922,140.2999210357666
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'VT', 'k_fs': '80%'}",6,0.9891107078039928,0.1206026542424723,132.90747237205505
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'VT', 'k_fs': '80%'}",7,0.9854545454545455,0.12137043367732656,133.51093244552612
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'VT', 'k_fs': '80%'}",8,0.9918032786885246,0.12252315102596317,134.53373384475708
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'VT', 'k_fs': '80%'}",9,0.9863883847549909,0.133175923473822,146.7634711265564
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'MI', 'k_fs': '80%'}",0,0.9854280510018215,0.1288105277632972,141.43760538101196
"{'ds': 'pen-based', 'K': '7', 'voting': 'BC', 'retention': 'DF', 'feature_selection': 'MI', 'k_fs': '80%'}",1,0.9881710646041856,0.12428169688709874,136.5888864994049
