params,folds,accuracies,efficiencies,total_times
"{'ds': 'vowel', 'K': 3, 'voting': 'MP', 'retention': 'NR'}",0,0.9494949494949495,0.01007817971585977,0.9981279373168945
"{'ds': 'vowel', 'K': 3, 'voting': 'MP', 'retention': 'NR'}",1,0.9191919191919192,0.009903657315957427,0.9808247089385986
"{'ds': 'vowel', 'K': 3, 'voting': 'MP', 'retention': 'NR'}",2,0.9797979797979798,0.009817181211529356,0.9723091125488281
"{'ds': 'vowel', 'K': 3, 'voting': 'MP', 'retention': 'NR'}",3,0.9595959595959596,0.009717021325621942,0.9623856544494629
"{'ds': 'vowel', 'K': 3, 'voting': 'MP', 'retention': 'NR'}",4,0.9696969696969697,0.009799603259924686,0.9705302715301514
"{'ds': 'vowel', 'K': 3, 'voting': 'MP', 'retention': 'NR'}",5,0.9797979797979798,0.009175247616238065,0.9086909294128418
"{'ds': 'vowel', 'K': 3, 'voting': 'MP', 'retention': 'NR'}",6,0.98989898989899,0.009352688837533046,0.9262912273406982
"{'ds': 'vowel', 'K': 3, 'voting': 'MP', 'retention': 'NR'}",7,0.9494949494949495,0.009470190664734503,0.9379427433013916
"{'ds': 'vowel', 'K': 3, 'voting': 'MP', 'retention': 'NR'}",8,0.9797979797979798,0.009426572106101296,0.9335744380950928
"{'ds': 'vowel', 'K': 3, 'voting': 'MP', 'retention': 'NR'}",9,0.9393939393939394,0.009228947186710858,0.9140148162841797
"{'ds': 'vowel', 'K': 3, 'voting': 'MP', 'retention': 'AR'}",0,0.9494949494949495,0.011540008313728102,1.142878770828247
"{'ds': 'vowel', 'K': 3, 'voting': 'MP', 'retention': 'AR'}",1,0.9292929292929293,0.011560904859292388,1.1449308395385742
"{'ds': 'vowel', 'K': 3, 'voting': 'MP', 'retention': 'AR'}",2,0.9696969696969697,0.010929562828757546,1.0824229717254639
"{'ds': 'vowel', 'K': 3, 'voting': 'MP', 'retention': 'AR'}",3,0.9595959595959596,0.01101752965137212,1.0911169052124023
"{'ds': 'vowel', 'K': 3, 'voting': 'MP', 'retention': 'AR'}",4,0.9595959595959596,0.010897658087990501,1.0792632102966309
"{'ds': 'vowel', 'K': 3, 'voting': 'MP', 'retention': 'AR'}",5,0.9797979797979798,0.010821373775751904,1.0717074871063232
"{'ds': 'vowel', 'K': 3, 'voting': 'MP', 'retention': 'AR'}",6,0.98989898989899,0.01044233880861841,1.0341458320617676
"{'ds': 'vowel', 'K': 3, 'voting': 'MP', 'retention': 'AR'}",7,0.9595959595959596,0.010714733239376184,1.061159610748291
"{'ds': 'vowel', 'K': 3, 'voting': 'MP', 'retention': 'AR'}",8,0.9797979797979798,0.010909786128034496,1.080439567565918
"{'ds': 'vowel', 'K': 3, 'voting': 'MP', 'retention': 'AR'}",9,0.9393939393939394,0.010659889741377397,1.0556955337524414
"{'ds': 'vowel', 'K': 3, 'voting': 'MP', 'retention': 'DF'}",0,0.9494949494949495,0.00957269138760037,0.9480516910552979
"{'ds': 'vowel', 'K': 3, 'voting': 'MP', 'retention': 'DF'}",1,0.9292929292929293,0.009617555021035552,0.9525012969970703
"{'ds': 'vowel', 'K': 3, 'voting': 'MP', 'retention': 'DF'}",2,0.9797979797979798,0.00984805521338877,0.975377082824707
"{'ds': 'vowel', 'K': 3, 'voting': 'MP', 'retention': 'DF'}",3,0.9595959595959596,0.009709584592568755,0.9616189002990723
